ID,CustomerName,CustomerType,DateStarted,Duration,gender,Age,Salary,ReviewDuration,RelatedDuration,Purchased
17947,Celestine Perone,1,2018-03-09 05:20:00,484.53,Female,79,176,43,93,1
17948,"Orrett,Pavlov ",2,2018-03-09 06:55:00,737.1,Male,58,141,,,0
17949,Didi Shekle,1,2018-03-09 14:52:00,476.76,Female,56,137,28,12,1
17950,"Colliard,Avery ",3,2018-03-09 22:54:00,177.31,Male,29,143,,,0
17951,Ealasaid McGreay,3,2018-03-09 09:18:00,895.04,Female,26,184,46,36,1
17952,"Mathews,Martie ",2,2018-03-09 13:06:00,312.34,Male,37,109,,,0
17953,Verene Crosser,2,2018-03-09 12:36:00,451.09,Female,36,51,89,,0
17954,Theo Earley,3,2018-03-09 17:07:00,758.19,Female,78,187,86,,0
17955,Andy Simoneschi,3,2018-03-09 10:40:00,226.96,Female,75,198,30,,0
17956,Jehanna Beeston,4,2018-03-09 21:20:00,178.68,Female,58,181,,,0
17957,Maddy Moro,1,2018-03-09 18:14:00,558.06,Female,22,23,56,,0
17958,"Castelluzzi,Alistair ",1,2018-03-09 20:51:00,404.6,Male,75,156,40,,1
17959,"Giacovetti,Steffen ",4,2018-03-09 23:13:00,514.88,Male,74,178,92,38,0
17960,"Wolfit,Umberto ",2,2018-03-09 18:41:00,47.27,Male,20,140,,85,0
17961,"Oxbury,Jermayne ",1,2018-03-09 12:24:00,543.56,Male,77,42,,78,0
17962,"Raynham,Burnard ",4,2018-03-09 12:27:00,298.56,Male,61,18,68,72,0
17963,"Pooly,Nicolas ",2,2018-03-09 22:45:00,627.7,Male,24,101,,,1
17964,Marguerite Mulrooney,3,2018-03-09 12:54:00,277.06,Female,38,199,94,37,1
17965,"Kubiczek,Gibbie ",1,2018-03-09 12:28:00,894.83,Male,34,43,43,,0
17966,Kelley Bartrum,2,2018-03-09 16:42:00,754.93,Female,31,109,81,71,0
17967,"Strickett,Emmott ",4,2018-03-09 18:05:00,790.08,Male,44,130,74,,0
17968,"Oneill,Malcolm ",1,2018-03-09 15:50:00,151.8,Male,61,88,,17,1
17969,"Braghini,Kendrick ",2,2018-03-09 19:06:00,349.67,Male,24,109,41,,0
17970,"Baldacchino,Byrle ",2,2018-03-09 01:52:00,77.91,Male,17,163,,,0
17971,"Urlin,Baird ",1,2018-03-09 08:43:00,417.12,Male,48,67,12,42,0
17972,"Hallitt,Lyle ",4,2018-03-09 00:50:00,637.15,Male,32,81,,61,1
17973,"Hillen,Stefano ",4,2018-03-09 09:02:00,170.28,Male,20,59,,,0
17974,"Drissell,Broddy ",2,2018-03-09 20:55:00,330.84,Male,49,145,,,0
17975,"Vousden,Ron ",1,2018-03-09 10:19:00,229.75,Male,74,42,52,,0
17976,"Shoebotham,Tyrus ",3,2018-03-09 05:01:00,148.64,Male,75,154,17,72,0
17977,Caresa Crigin,3,2018-03-09 17:19:00,148.89,Female,30,96,,28,0
17978,"Applegarth,Morley ",3,2018-03-09 11:28:00,661.27,Male,45,116,,71,0
17979,Bryna Dunne,3,2018-03-09 15:03:00,205.42,Female,25,115,,58,1
17980,"Saywell,Reinaldos ",1,2018-03-09 14:01:00,246.76,Male,74,118,,,1
17981,Koren Carluccio,2,2018-03-09 17:28:00,622.81,Female,56,176,61,,1
17982,Meriel Hampshaw,3,2018-03-09 10:13:00,876.33,Female,67,71,54,,1
17983,Tony Lowle,3,2018-03-09 03:46:00,598.98,Female,18,70,7,,0
17984,Harmony Teffrey,2,2018-03-09 03:38:00,393.34,Female,48,175,,,0
17985,Minne Drinkhill,4,2018-03-09 12:54:00,394.82,Female,66,175,,,0
17986,"Frissell,Heinrick ",4,2018-03-09 08:37:00,77.75,Male,52,163,93,,1
17987,Joane Claus,2,2018-03-09 05:53:00,111.85,Female,24,50,,33,0
17988,"Kubes,Wallace ",3,2018-03-09 19:38:00,323.17,Male,39,141,21,63,0
17989,"Masse,Nolly ",1,2018-03-09 08:10:00,414.57,Male,67,166,99,82,0
17990,Janessa Crowden,3,2018-03-09 17:22:00,214.09,Female,40,83,72,19,0
17991,Gilda Issac,4,2018-03-09 17:38:00,265.36,Female,40,160,15,,0
17992,"Davidofski,Pepe ",2,2018-03-09 11:43:00,202.64,Male,37,154,,,0
17993,"Cayet,Nataniel ",3,2018-03-09 06:33:00,633.98,Male,78,78,27,12,0
17994,"Wicken,Jeramie ",2,2018-03-09 04:32:00,68.01,Male,52,116,,,1
17995,Dareen Abramowitz,3,2018-03-09 22:54:00,189.97,Female,29,30,31,,1
17996,"Chick,Si ",3,2018-03-09 08:49:00,798.39,Male,26,102,,,0
17997,"Phillipson,Nye ",1,2018-03-09 20:35:00,263.17,Male,61,92,22,,0
17998,"Twydell,Colan ",1,2018-03-09 09:06:00,312.67,Male,17,161,,,1
17999,Hildegaard Duchateau,3,2018-03-09 22:27:00,673.02,Female,78,104,95,62,0
18000,"Lisett,Theobald ",1,2018-03-09 19:38:00,491.63,Male,40,115,84,,0
18001,"Pickett,Torr ",4,2018-03-09 00:57:00,325.01,Male,33,102,88,,1
18002,"Bevens,Rodolfo ",2,2018-03-09 08:04:00,410.32,Male,49,21,39,,1
18003,Lexis Pocknoll,4,2018-03-09 20:36:00,290.37,Female,30,149,,79,0
18004,"Polglaze,Theo ",1,2018-03-09 20:48:00,852.18,Male,19,34,,,0
18005,Violante Stuther,1,2018-03-09 15:06:00,655.12,Female,49,189,,,0
18006,Arlie Dechelle,3,2018-03-09 18:29:00,785.89,Female,73,155,90,,0
18007,Athena Pinwill,3,2018-03-09 12:53:00,863.82,Female,20,143,,,1
18008,"O'Lyhane,Archie ",3,2018-03-09 19:59:00,262.32,Male,17,71,92,,0
18009,"Cheavin,Matty ",1,2018-03-09 00:50:00,314.85,Male,36,134,,,0
18010,Aloysia Saurin,2,2018-03-09 10:09:00,175.02,Female,58,196,,86,0
18011,"Vaulkhard,Nero ",1,2018-03-09 14:24:00,851.3,Male,50,92,,97,0
18012,Genni MacCoughen,1,2018-03-09 10:46:00,183.69,Female,62,195,,,0
18013,"Paffett,Bev ",2,2018-03-09 22:20:00,552.53,Male,66,183,63,,0
18014,"Tudball,Karim ",4,2018-03-09 10:36:00,13.97,Male,60,106,64,,0
18015,Easter Gotliffe,3,2018-03-09 18:23:00,221.73,Female,42,47,,,0
18016,"Breinlein,Dewey ",4,2018-03-09 00:10:00,569.37,Male,30,73,6,93,0
18017,"Plows,Shawn ",2,2018-03-09 21:15:00,153.95,Male,52,58,99,,0
18018,Farand Iiannoni,3,2018-03-09 19:09:00,95.49,Female,31,72,97,,1
18019,"Haydn,Pavlov ",3,2018-03-09 19:16:00,343.83,Male,67,94,92,,1
18020,"Pitkaithly,Huntington ",2,2018-03-09 17:44:00,475.63,Male,68,57,18,,0
18021,Masha Ashburner,2,2018-03-09 21:06:00,353.62,Female,79,44,,,0
18022,"Jirousek,Sonny ",2,2018-03-09 19:16:00,571.6,Male,68,153,17,,0
18023,"D'Arrigo,Crichton ",1,2018-03-09 01:46:00,599.7,Male,79,18,86,36,0
18024,Latia Wermerling,1,2018-03-09 01:37:00,691.45,Female,47,59,54,,0
18025,"Yokelman,Rabbi ",1,2018-03-09 16:12:00,577.75,Male,31,67,83,,1
18026,"Stower,Ingram ",1,2018-03-09 18:58:00,409.43,Male,54,147,,,0
18027,Enid McGirl,3,2018-03-09 07:07:00,558.89,Female,64,187,,63,1
18028,"Mickan,Cobbie ",4,2018-03-09 00:43:00,235.68,Male,40,142,69,,0
18029,Nanine Ciccarello,1,2018-03-09 08:09:00,723.89,Female,66,191,99,38,0
18030,"McParland,Pooh ",4,2018-03-09 11:58:00,380.72,Male,33,95,80,,0
18031,"Girogetti,Bil ",1,2018-03-09 05:50:00,219.82,Male,33,186,34,64,0
18032,"Tallis,Jedidiah ",4,2018-03-09 12:36:00,120.26,Male,74,17,26,,0
18033,"Berrick,Bevon ",3,2018-03-09 12:08:00,145.39,Male,42,21,,,0
18034,Terri-jo O'Corrin,2,2018-03-09 22:43:00,855.53,Female,30,124,,52,0
18035,"Kerin,Westbrook ",4,2018-03-09 01:04:00,363.37,Male,17,174,,27,1
18036,Bendite Blabie,4,2018-03-09 06:24:00,121.51,Female,39,42,85,,0
18037,Brena Hackey,4,2018-03-09 14:07:00,158.78,Female,19,70,91,,1
18038,"Vallentin,Rufus ",3,2018-03-09 17:49:00,777.4,Male,73,29,30,,1
18039,Zoe Cristofolini,2,2018-03-09 15:49:00,221.18,Female,60,155,,93,0
18040,Hetti Morsley,3,2018-03-09 20:53:00,18.54,Female,55,187,17,,0
18041,"Salazar,Bendick ",4,2018-03-09 09:21:00,414.07,Male,19,114,,14,1
18042,Sharia Giggs,2,2018-03-09 19:43:00,412.4,Female,26,40,,,0
18043,"Lortzing,Pascale ",2,2018-03-09 12:25:00,560.81,Male,74,68,37,,0
18044,Bridget Crabbe,2,2018-03-09 17:35:00,81.1,Female,52,167,49,,1
18045,"Cowles,Bertie ",2,2018-03-09 01:56:00,839.97,Male,31,16,,90,0
18046,Lina Scad,1,2018-03-09 12:46:00,836.13,Female,57,91,,,1
18047,Corny Gudd,1,2018-03-09 11:52:00,507.56,Female,36,178,,,0
18048,"Durbyn,Leigh ",1,2018-03-09 23:19:00,458.6,Male,52,172,25,,0
18049,Henrietta Doggrell,4,2018-03-09 06:31:00,642.26,Female,35,67,,,1
18050,Judie Restall,2,2018-03-09 13:35:00,783.95,Female,17,153,,60,0
18051,"Klousner,Bing ",1,2018-03-09 06:34:00,264.73,Male,74,156,43,,0
18052,Cacilie Ackenson,2,2018-03-09 19:29:00,365.14,Female,65,113,66,,0
18053,"Cornil,Kristofer ",3,2018-03-09 21:02:00,795.94,Male,72,172,,,1
18054,Kaye Van der Kruis,2,2018-03-09 04:06:00,446.99,Female,57,28,61,,0
18055,"Tewnion,Olin ",2,2018-03-09 07:32:00,881.83,Male,19,136,12,9,0
18056,Rivi Tompsett,2,2018-03-09 22:24:00,19.18,Female,69,110,83,8,0
18057,"Mc Andrew,Moritz ",2,2018-03-09 00:10:00,689.49,Male,29,192,58,70,0
18058,"Thistleton,Fulton ",1,2018-03-09 01:48:00,721.28,Male,67,47,84,,0
18059,Lissa Leavold,2,2018-03-09 17:20:00,640.45,Female,40,144,,,0
18060,"Aaronsohn,Frasco ",3,2018-03-09 19:24:00,437.63,Male,76,78,47,36,1
18061,"Trembley,Rowland ",3,2018-03-09 09:17:00,857.58,Male,29,28,,49,0
18062,Barbie Allenby,4,2018-03-09 21:37:00,147.08,Female,78,129,5,,0
18063,Halley Allsup,4,2018-03-09 17:44:00,524.37,Female,46,150,35,82,0
18064,"Praten,Chucho ",1,2018-03-09 00:59:00,758.05,Male,59,194,,,0
18065,Fiorenze Simone,1,2018-03-09 18:51:00,803.73,Female,62,194,,68,0
18066,Georgine Menci,1,2018-03-09 18:43:00,61.39,Female,39,115,,,0
18067,Rahal Senn,2,2018-03-09 21:42:00,374.78,Female,28,105,,,0
18068,"Beiderbecke,Kristian ",3,2018-03-09 22:00:00,378.39,Male,43,41,17,41,1
18069,Susanna Christescu,2,2018-03-09 07:45:00,408.72,Female,66,36,55,48,0
18070,Avril Delatour,1,2018-03-09 15:17:00,797.14,Female,55,64,,,1
18071,Libbie McMorran,4,2018-03-09 21:50:00,49.44,Female,73,70,100,,0
18072,Mona Baskeyfied,4,2018-03-09 10:29:00,248.67,Female,17,61,,,0
18073,"Haime,Berk ",3,2018-03-09 01:32:00,486.81,Male,44,200,,,0
18074,"Delouch,Todd ",4,2018-03-09 08:08:00,480.18,Male,27,157,35,,0
18075,"Menault,Forester ",1,2018-03-09 05:15:00,75.72,Male,42,52,,54,0
18076,"Berisford,Wes ",2,2018-03-09 18:46:00,696.24,Male,20,101,,,0
18077,Dyanna Gottschalk,3,2018-03-09 05:14:00,288.24,Female,76,199,,,0
18078,Felisha Dohr,3,2018-03-09 17:13:00,554.48,Female,72,46,,71,1
18079,Babara Gurling,3,2018-03-09 06:29:00,398.61,Female,61,26,27,50,1
18080,Amil Matkin,1,2018-03-09 08:17:00,316.71,Female,67,114,,11,1
18081,"Haps,Lazarus ",4,2018-03-09 05:44:00,511.53,Male,45,92,70,61,0
18082,"Lovat,Marwin ",3,2018-03-09 19:38:00,201.52,Male,51,164,88,,1
18083,Birgitta Narraway,1,2018-03-09 23:49:00,637.68,Female,29,106,58,,1
18084,"Lummus,Baxter ",1,2018-03-09 18:03:00,413.88,Male,40,164,41,20,0
18085,"Folbige,Gallagher ",4,2018-03-09 05:04:00,822.11,Male,55,74,17,,0
18086,Estella Tucknott,2,2018-03-09 07:42:00,58.37,Female,34,199,26,,1
18087,"Dodimead,Jerry ",4,2018-03-09 10:52:00,165.64,Male,40,13,,,1
18088,"Partridge,Raynor ",4,2018-03-09 09:06:00,288.08,Male,22,106,18,,0
18089,Sharon Piggrem,2,2018-03-09 14:36:00,685.11,Female,68,52,18,45,0
18090,"Chetwind,Jesse ",1,2018-03-09 10:53:00,31.39,Male,18,186,70,14,1
18091,"Arp,Meade ",2,2018-03-09 02:09:00,420.1,Male,18,36,,,1
18092,Jo Celloni,4,2018-03-09 05:58:00,621.03,Female,54,165,13,,0
18093,"Courtliff,Hyman ",3,2018-03-09 11:06:00,492.04,Male,69,41,38,,0
18094,"Key,Moshe ",2,2018-03-09 10:11:00,171.97,Male,72,110,62,63,0
18095,Florri Barles,4,2018-03-09 18:10:00,764.32,Female,66,126,,,1
18096,"Velte,Nahum ",3,2018-03-09 15:41:00,515.63,Male,79,25,52,38,0
18097,"MacMickan,Pete ",1,2018-03-09 00:32:00,580.3,Male,28,132,62,72,1
18098,"Siehard,Nickola ",1,2018-03-09 12:58:00,154.75,Male,23,53,61,,0
18099,"Waldocke,Thaxter ",3,2018-03-09 16:42:00,599.3,Male,37,141,,36,0
18100,Angil McIlvenna,1,2018-03-09 06:22:00,352.63,Female,64,137,,26,0
18101,"Hardeman,Brand ",2,2018-03-09 11:51:00,445.96,Male,61,87,52,,0
18102,"Sibley,Baxter ",1,2018-03-09 12:13:00,74.2,Male,42,193,51,,1
18103,"Lambarth,Bax ",1,2018-03-09 05:53:00,649.08,Male,34,176,,,1
18104,"Sneezem,Nicolais ",3,2018-03-09 21:01:00,63.98,Male,68,60,47,88,1
18105,Rosalynd Tredget,2,2018-03-09 18:42:00,667.11,Female,57,150,38,16,0
18106,Isabelita Shmyr,3,2018-03-09 21:45:00,862.1,Female,55,194,41,,0
18107,"Bichard,John ",4,2018-03-09 13:23:00,540.61,Male,46,88,57,,1
18108,"Cruden,Cash ",3,2018-03-09 07:34:00,229.67,Male,42,93,,24,0
18109,"McMurray,Gordy ",1,2018-03-09 13:21:00,770.85,Male,72,20,71,78,0
18110,Fifine Skermer,2,2018-03-09 15:47:00,598.04,Female,36,25,,,0
18111,"Morde,Rickie ",2,2018-03-09 03:46:00,191.51,Male,19,170,58,33,0
18112,Charla Scheffler,1,2018-03-09 11:11:00,589.76,Female,37,79,,72,0
18113,Josey Stamper,4,2018-03-09 00:43:00,552.78,Female,36,166,85,,0
18114,"Tunnah,Des ",1,2018-03-09 00:29:00,809.62,Male,30,130,38,,0
18115,"Armal,Murray ",1,2018-03-09 23:41:00,172.33,Male,76,143,48,18,1
18116,"Adam,Terencio ",4,2018-03-09 11:56:00,214.83,Male,61,56,84,,0
18117,Roslyn Thomerson,3,2018-03-09 07:34:00,452.56,Female,60,71,65,,1
18118,"Langlois,Eldon ",2,2018-03-09 12:40:00,89.43,Male,68,177,63,5,0
18119,Edythe Fishpond,1,2018-03-09 23:39:00,235.71,Female,54,31,,,0
18120,Zara Settle,4,2018-03-09 23:25:00,835.76,Female,57,103,72,,0
18121,"Dowbakin,Benedict ",4,2018-03-09 16:20:00,649.99,Male,43,157,,,1
18122,Glenna Sarjeant,3,2018-03-09 21:24:00,862,Female,25,134,,,0
18123,Sela Pinnegar,1,2018-03-09 05:54:00,426.23,Female,38,52,,12,0
18124,"Rawcliffe,Mose ",1,2018-03-09 18:56:00,321.32,Male,71,102,,,1
18125,"Mayhou,Bryn ",1,2018-03-09 18:42:00,363.48,Male,61,170,,40,0
18126,Siusan Meekin,3,2018-03-09 18:07:00,706.42,Female,56,127,10,56,0
18127,"Gowen,Bevan ",1,2018-03-09 04:01:00,453.25,Male,76,62,51,23,0
18128,"Leeburne,Eric ",3,2018-03-09 10:20:00,23.09,Male,49,104,20,100,0
18129,"Lindelof,Zebedee ",2,2018-03-09 06:50:00,62.43,Male,51,191,,,0
18130,Beulah Spinley,3,2018-03-09 22:19:00,285.24,Female,41,21,,,0
18131,"Clouston,Hubey ",2,2018-03-09 00:46:00,839.44,Male,48,113,,,0
18132,Bellina Luxon,4,2018-03-09 11:32:00,123.49,Female,59,156,,90,0
18133,Alexa Gawith,3,2018-03-09 10:43:00,166.27,Female,40,53,,44,0
18134,Maggi Oakly,1,2018-03-09 00:45:00,483.34,Female,62,33,,,1
18135,Eden Volkes,4,2018-03-09 05:34:00,154.86,Female,24,85,42,,0
18136,"O'Feeny,Franky ",4,2018-03-09 19:48:00,421.27,Male,44,84,,23,0
18137,Tonia Micklewright,1,2018-03-09 22:33:00,495.07,Female,40,134,78,37,0
18138,"Humby,Karney ",4,2018-03-09 12:18:00,447.02,Male,48,152,93,44,1
18139,"Garforth,Launce ",2,2018-03-09 04:33:00,752.28,Male,43,102,65,,0
18140,"Melia,Michel ",4,2018-03-09 22:19:00,845.36,Male,43,16,84,80,1
18141,"Withrop,Zeb ",2,2018-03-09 12:59:00,767,Male,51,104,60,,1
18142,Gerti Bensley,4,2018-03-09 05:27:00,530.8,Female,67,76,38,83,1
18143,Jacki McGuane,4,2018-03-09 10:51:00,18.74,Female,45,163,69,80,1
18144,"Twitty,Sheffie ",4,2018-03-09 15:59:00,620.29,Male,75,180,,55,0
18145,"Pilbeam,Glyn ",3,2018-03-09 18:22:00,583.85,Male,26,197,89,,1
18146,Lezlie Gendricke,2,2018-03-09 12:15:00,612.21,Female,43,174,91,,0
18147,"Casini,Bartlet ",3,2018-03-09 01:54:00,340.07,Male,19,136,21,37,1
18148,"Shirrell,Cornie ",3,2018-03-09 17:58:00,605.91,Male,59,28,56,,0
18149,"Loadman,Gun ",4,2018-03-09 09:23:00,279.44,Male,54,198,,17,1
18150,Mae Glabach,2,2018-03-09 01:00:00,647.93,Female,26,200,86,,0
18151,Eadie Anelay,4,2018-03-09 17:04:00,553.13,Female,34,152,52,90,0
18152,"Finey,Addie ",2,2018-03-09 06:12:00,860.87,Male,32,77,54,45,0
18153,"Bartrum,Walther ",4,2018-03-09 08:31:00,751.22,Male,50,113,56,,0
18154,Jinny Raunds,2,2018-03-09 11:03:00,498.67,Female,54,56,50,,0
18155,"Cafferky,Gherardo ",2,2018-03-09 18:39:00,872.71,Male,65,161,,,0
18156,"Haldane,Freeland ",2,2018-03-09 04:26:00,10.03,Male,17,114,28,,0
18157,"Mayhow,Salvidor ",1,2018-03-09 06:36:00,252.21,Male,74,191,,,0
18158,"Brisco,Mohammed ",3,2018-03-09 23:54:00,357.26,Male,28,37,,,1
18159,Gianna MacPharlain,4,2018-03-09 08:28:00,889.19,Female,69,95,48,95,0
18160,Concettina Giamo,4,2018-03-09 02:47:00,680.29,Female,67,120,,57,0
18161,Marylinda Zellmer,2,2018-03-09 13:08:00,38.05,Female,55,122,5,,0
18162,"Giovanizio,Burnard ",3,2018-03-09 13:48:00,431.86,Male,53,93,,69,0
18163,Maurizia Chastaing,2,2018-03-09 18:35:00,138.76,Female,69,160,,,1
18164,"Romao,Thorndike ",2,2018-03-09 19:44:00,467.89,Male,42,52,98,,0
18165,Brittaney Letford,4,2018-03-09 11:59:00,846.62,Female,78,77,,16,1
18166,Blanch Mulbery,3,2018-03-09 04:20:00,47.37,Female,63,114,80,,1
18167,Ina Gavaghan,4,2018-03-09 10:48:00,878.35,Female,34,112,52,,0
18168,"Bramstom,Kenon ",1,2018-03-09 11:06:00,706.37,Male,64,140,75,,0
18169,"Kildahl,Etienne ",4,2018-03-09 12:13:00,147.34,Male,45,145,79,,0
18170,"Wake,James ",2,2018-03-09 23:08:00,87.91,Male,19,34,,44,0
18171,Tiffani Cortin,4,2018-03-09 20:32:00,374.55,Female,24,193,,52,0
18172,Merline O'Grada,1,2018-03-09 12:57:00,676.58,Female,48,186,81,,1
18173,Milli Poter,4,2018-03-09 00:06:00,173.8,Female,35,14,73,,0
18174,Halie Kingsnorth,4,2018-03-09 17:02:00,612.91,Female,24,132,,,0
18175,Margarita Vaneschi,2,2018-03-09 18:39:00,854.46,Female,49,156,,,1
18176,Dorothee Pulver,2,2018-03-09 19:31:00,258.45,Female,62,49,,,0
18177,Chelsea Portt,4,2018-03-09 09:53:00,379.64,Female,49,72,19,37,0
18178,Emilee O'Luby,3,2018-03-09 22:22:00,799.98,Female,56,32,,,1
18179,"Rolley,Ike ",3,2018-03-09 17:02:00,126.38,Male,38,55,6,,0
18180,Michelle Andrieu,3,2018-03-09 08:55:00,459.92,Female,48,94,,61,0
18181,Brandais Helix,1,2018-03-09 06:53:00,445.63,Female,39,116,97,,0
18182,Ethelind Todari,1,2018-03-09 02:21:00,111.17,Female,27,162,,62,0
18183,Winnifred Troman,1,2018-03-09 01:31:00,225.46,Female,59,75,82,,0
18184,Hynda Fain,3,2018-03-09 13:47:00,411.76,Female,54,125,90,,0
18185,Marie Wheelton,3,2018-03-09 06:43:00,660.25,Female,58,64,87,,1
18186,Row Brickstock,2,2018-03-09 11:55:00,353.88,Female,25,45,8,67,0
18187,Merrile Nagle,1,2018-03-09 03:35:00,667,Female,59,185,73,58,1
18188,"Adams,Garik ",2,2018-03-09 01:13:00,275.75,Male,68,60,,,1
18189,"Rhyme,Gaven ",4,2018-03-09 21:28:00,269.68,Male,60,65,,94,0
18190,Ulrikaumeko De Roeck,4,2018-03-09 19:28:00,717.06,Female,73,97,78,,1
18191,Mozelle Schirak,1,2018-03-09 11:38:00,402.18,Female,40,100,32,,0
18192,Bari Langfield,4,2018-03-09 11:16:00,294.76,Female,28,168,,14,0
18193,Shanna Skeggs,3,2018-03-09 02:43:00,96.43,Female,48,157,17,,0
18194,Jana Dufaire,3,2018-03-09 01:15:00,307.8,Female,70,20,64,,0
18195,Cosette Klein,1,2018-03-09 16:17:00,617.83,Female,74,98,,,0
18196,Cayla Brandacci,2,2018-03-09 06:59:00,294.78,Female,27,104,65,5,0
18197,"De Morena,Henry ",2,2018-03-09 07:48:00,884.6,Male,23,48,75,86,0
18198,"Speeks,Mayne ",4,2018-03-09 16:14:00,303.46,Male,62,38,16,70,0
18199,Annissa Hutchinges,3,2018-03-09 23:51:00,816.14,Female,70,177,,,1
18200,Fredrika Siggery,4,2018-03-09 01:20:00,249.52,Female,45,111,,,1
18201,"Do Rosario,Scotti ",3,2018-03-09 04:28:00,828.22,Male,78,149,43,84,1
18202,"Simper,Quintin ",4,2018-03-09 16:53:00,50.07,Male,22,64,14,,0
18203,"Ellerby,Tailor ",1,2018-03-09 00:42:00,856.07,Male,22,169,46,63,0
18204,Christiana Gilardi,3,2018-03-09 22:26:00,630.78,Female,53,42,51,85,1
18205,Shayna Flasby,1,2018-03-09 13:18:00,230.19,Female,64,159,69,81,0
18206,"Bedboro,Duncan ",4,2018-03-09 03:33:00,696.29,Male,56,197,45,46,0
18207,"Archdeckne,Flin ",3,2018-03-09 01:35:00,770.14,Male,47,143,54,,1
18208,"Cutmore,Ruddy ",2,2018-03-09 11:07:00,837.75,Male,61,186,,,0
18209,"Cavey,Darrel ",3,2018-03-09 02:42:00,470.67,Male,49,58,,,0
18210,Claudelle Swalwel,1,2018-03-09 16:29:00,307.07,Female,64,96,89,,1
18211,Billy Jeratt,3,2018-03-09 18:42:00,481.8,Female,48,141,,94,0
18212,Jorey Tansey,3,2018-03-09 19:53:00,325.95,Female,59,163,,,1
18213,Alfy Beckhouse,1,2018-03-09 00:54:00,233,Female,37,87,21,67,0
18214,"Corradini,Lemmie ",1,2018-03-09 18:33:00,651.84,Male,64,71,61,,0
18215,Julina MacInnes,3,2018-03-09 20:11:00,826.64,Female,59,153,26,,1
18216,"Blare,Ado ",2,2018-03-09 09:26:00,340.39,Male,72,144,53,45,1
18217,"Dandie,Reinaldo ",1,2018-03-09 20:21:00,95.34,Male,76,41,,,0
18218,"Sealey,Rutledge ",2,2018-03-09 19:48:00,854.82,Male,63,170,5,74,0
18219,"Codner,Edan ",2,2018-03-09 14:07:00,708.1,Male,56,162,86,,0
18220,Drucy Dellar,4,2018-03-09 03:40:00,460.39,Female,54,43,13,,0
18221,Rena Gribbell,1,2018-03-09 04:59:00,564.83,Female,45,27,29,,0
18222,"Dainton,Aubert ",2,2018-03-09 17:08:00,589.42,Male,72,123,,,0
18223,"Robottom,Forrester ",3,2018-03-09 12:33:00,241.31,Male,50,157,48,,0
18224,"Carleton,Rinaldo ",1,2018-03-09 12:14:00,136.38,Male,41,49,62,,1
18225,Clare Tearle,1,2018-03-09 06:19:00,811.76,Female,46,169,,60,0
18226,Mirabelle Siuda,2,2018-03-09 08:53:00,809.06,Female,21,197,,,0
18227,Rowena Oblein,4,2018-03-09 15:55:00,244.65,Female,30,152,8,,1
18228,Janel Esby,4,2018-03-09 01:18:00,639.24,Female,70,127,,,1
18229,Becca Brunicke,2,2018-03-09 16:25:00,29.12,Female,21,190,,99,1
18230,"Stovold,Mathe ",1,2018-03-09 19:31:00,69.81,Male,21,89,,,0
18231,"Canellas,Andros ",3,2018-03-09 22:36:00,433.3,Male,65,12,89,,0
18232,"Stanistrete,Boy ",3,2018-03-09 15:20:00,233.88,Male,51,143,,14,1
18233,"Rubes,Broddie ",1,2018-03-09 13:14:00,852.25,Male,18,175,83,,0
18234,"Romanini,Shanan ",4,2018-03-09 16:40:00,432.84,Male,35,130,44,,0
18235,"Karlolczak,Maxim ",3,2018-03-09 17:52:00,496.52,Male,62,103,54,,1
18236,"Greber,Morly ",1,2018-03-09 15:13:00,720.48,Male,24,182,,58,0
18237,"Sands,Dick ",2,2018-03-09 04:58:00,611.19,Male,56,99,43,9,0
18238,Tabbie Jonke,4,2018-03-09 18:46:00,699.58,Female,75,148,69,92,0
18239,"Grinyakin,Georgie ",4,2018-03-09 00:52:00,607.45,Male,39,189,,,0
18240,"Crone,Rafferty ",2,2018-03-09 18:13:00,517.08,Male,20,12,,,0
18241,Val Denson,3,2018-03-09 21:08:00,849.99,Female,67,191,89,,1
18242,Ardyth Rosborough,2,2018-03-09 01:07:00,650.41,Female,68,30,,50,0
18243,"Grinyakin,Keane ",1,2018-03-09 16:50:00,762.46,Male,37,18,38,,0
18244,Vikki Zealy,4,2018-03-09 15:09:00,243.75,Female,53,58,54,,1
18245,"Oldknowe,Addison ",4,2018-03-09 14:06:00,607.92,Male,26,50,96,,1
18246,"Pumphrey,Osgood ",1,2018-03-09 19:36:00,154.58,Male,21,17,92,,1
18247,Marilee Marrington,2,2018-03-09 10:55:00,359.71,Female,66,127,19,,1
18248,Gisella Campa,3,2018-03-09 00:13:00,166.66,Female,21,58,32,58,0
18249,"Foulks,Phip ",4,2018-03-09 15:26:00,668.43,Male,70,128,,,0
18250,"Beddard,Nickolas ",3,2018-03-09 22:24:00,896.85,Male,53,99,15,,1
18251,Sue Giovannacc@i,2,2018-03-09 00:39:00,537.74,Female,53,145,,,1
18252,Leisha Deddum,2,2018-03-09 04:47:00,317.02,Female,30,147,93,,0
18253,Philippa Cowlas,2,2018-03-09 20:46:00,576.62,Female,71,23,90,,0
18254,"Stokes,Benn ",1,2018-03-09 07:58:00,382.91,Male,46,162,,,0
18255,Carolin Fonte,1,2018-03-09 03:40:00,224.8,Female,55,90,15,,0
18256,Griselda Aronow,1,2018-03-09 22:54:00,104.09,Female,24,147,27,,0
